fecha,estacion,nombre_estacion,provincia,cultivo,fase,superficie_m2,eficiencia_riego,lluvia_efectiva_ratio,et0_mm,lluvia_mm,tmin_c,tmax_c,tmedia_c,kc,marco_m2_por_planta,etc_mm,riego_bruto_mm,litros_totales,litros_por_planta,ranking_demanda
2024-02-17,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.33,0.0,6.8,19.7,13.2,0.7,8.0,1.63,1.81,6345.36,14.5,1
2024-02-17,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.33,0.0,6.8,19.7,13.2,0.75,20.0,1.75,1.94,6798.6,38.85,2
2024-02-17,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.33,0.0,6.8,19.7,13.2,0.9,30.0,2.1,2.33,8158.32,69.93,3
2024-02-18,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.32,0.0,7.7,19.8,13.8,0.7,8.0,1.62,1.8,6306.27,14.41,1
2024-02-18,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.32,0.0,7.7,19.8,13.8,0.75,20.0,1.74,1.93,6756.72,38.61,2
2024-02-18,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.32,0.0,7.7,19.8,13.8,0.9,30.0,2.08,2.32,8108.06,69.5,3
2024-02-19,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.61,0.0,7.8,21.9,14.8,0.7,8.0,1.83,2.03,7114.59,16.26,1
2024-02-19,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.61,0.0,7.8,21.9,14.8,0.75,20.0,1.96,2.18,7622.78,43.56,2
2024-02-19,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.61,0.0,7.8,21.9,14.8,0.9,30.0,2.35,2.61,9147.33,78.41,3
2024-02-20,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.74,0.0,8.9,23.1,16.0,0.7,8.0,1.92,2.13,7464.29,17.06,1
2024-02-20,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.74,0.0,8.9,23.1,16.0,0.75,20.0,2.06,2.28,7997.46,45.7,2
2024-02-20,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.74,0.0,8.9,23.1,16.0,0.9,30.0,2.47,2.74,9596.95,82.26,3
2024-02-21,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.8,0.0,7.9,22.9,15.4,0.7,8.0,1.96,2.17,7609.82,17.39,1
2024-02-21,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.8,0.0,7.9,22.9,15.4,0.75,20.0,2.1,2.33,8153.38,46.59,2
2024-02-21,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.8,0.0,7.9,22.9,15.4,0.9,30.0,2.52,2.8,9784.05,83.86,3
2024-02-22,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.13,0.2,10.5,19.3,14.9,0.7,8.0,1.49,1.48,5175.17,11.83,1
2024-02-22,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.13,0.2,10.5,19.3,14.9,0.75,20.0,1.6,1.6,5589.27,31.94,2
2024-02-22,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.13,0.2,10.5,19.3,14.9,0.9,30.0,1.92,1.95,6831.56,58.56,3
2024-02-23,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,1.94,2.2,7.8,16.4,12.1,0.7,8.0,1.36,0.0,0.0,0.0,1
2024-02-23,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,1.94,2.2,7.8,16.4,12.1,0.75,20.0,1.46,0.0,0.0,0.0,2
2024-02-23,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,1.94,2.2,7.8,16.4,12.1,0.9,30.0,1.75,0.0,0.0,0.0,3
2024-02-24,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,1.94,0.3,7.6,16.1,11.8,0.7,8.0,1.35,1.24,4334.68,9.91,1
2024-02-24,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,1.94,0.3,7.6,16.1,11.8,0.75,20.0,1.45,1.35,4710.96,26.92,2
2024-02-24,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,1.94,0.3,7.6,16.1,11.8,0.9,30.0,1.74,1.67,5839.82,50.06,3
2024-02-25,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.27,6.0,8.8,18.9,13.8,0.7,8.0,1.59,0.0,0.0,0.0,1
2024-02-25,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.27,6.0,8.8,18.9,13.8,0.75,20.0,1.71,0.0,0.0,0.0,2
2024-02-25,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.27,6.0,8.8,18.9,13.8,0.9,30.0,2.05,0.0,0.0,0.0,3
2024-02-26,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,1.99,0.0,8.1,16.5,12.3,0.7,8.0,1.39,1.55,5420.35,12.39,1
2024-02-26,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,1.99,0.0,8.1,16.5,12.3,0.75,20.0,1.49,1.66,5807.52,33.19,2
2024-02-26,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,1.99,0.0,8.1,16.5,12.3,0.9,30.0,1.79,1.99,6969.02,59.73,3
2024-02-27,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.2,0.0,6.0,16.7,11.4,0.7,8.0,1.54,1.71,5981.77,13.67,1
2024-02-27,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.2,0.0,6.0,16.7,11.4,0.75,20.0,1.65,1.83,6409.04,36.62,2
2024-02-27,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.2,0.0,6.0,16.7,11.4,0.9,30.0,1.98,2.2,7690.84,65.92,3
2024-02-28,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.57,0.0,3.1,18.2,10.6,0.7,8.0,1.8,2.0,7002.09,16.0,1
2024-02-28,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.57,0.0,3.1,18.2,10.6,0.75,20.0,1.93,2.14,7502.24,42.87,2
2024-02-28,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.57,0.0,3.1,18.2,10.6,0.9,30.0,2.31,2.57,9002.69,77.17,3
2024-02-29,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.72,0.0,3.4,19.2,11.3,0.7,8.0,1.9,2.11,7396.32,16.91,1
2024-02-29,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.72,0.0,3.4,19.2,11.3,0.75,20.0,2.04,2.26,7924.63,45.28,2
2024-02-29,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.72,0.0,3.4,19.2,11.3,0.9,30.0,2.45,2.72,9509.55,81.51,3
2024-03-01,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.49,0.0,5.2,18.0,11.6,0.7,8.0,1.75,1.94,6789.86,15.52,1
2024-03-01,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.49,0.0,5.2,18.0,11.6,0.75,20.0,1.87,2.08,7274.84,41.57,2
2024-03-01,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.49,0.0,5.2,18.0,11.6,0.9,30.0,2.24,2.49,8729.81,74.83,3
2024-03-02,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.61,1.9,4.6,18.4,11.5,0.7,8.0,1.82,0.34,1181.49,2.7,1
2024-03-02,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.61,1.9,4.6,18.4,11.5,0.75,20.0,1.95,0.48,1688.11,9.65,2
2024-03-02,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.61,1.9,4.6,18.4,11.5,0.9,30.0,2.34,0.92,3207.95,27.5,3
2024-03-03,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.28,0.0,6.2,16.6,11.4,0.7,8.0,1.59,1.77,6193.88,14.16,1
2024-03-03,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.28,0.0,6.2,16.6,11.4,0.75,20.0,1.71,1.9,6636.3,37.92,2
2024-03-03,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.28,0.0,6.2,16.6,11.4,0.9,30.0,2.05,2.28,7963.56,68.26,3
2024-03-04,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.69,1.1,6.8,19.5,13.2,0.7,8.0,1.88,1.11,3900.36,8.92,1
2024-03-04,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.69,1.1,6.8,19.5,13.2,0.75,20.0,2.02,1.26,4423.4,25.28,2
2024-03-04,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.69,1.1,6.8,19.5,13.2,0.9,30.0,2.42,1.71,5992.53,51.36,3
2024-03-05,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.65,0.0,5.4,18.5,12.0,0.7,8.0,1.86,2.06,7214.98,16.49,1
2024-03-05,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.65,0.0,5.4,18.5,12.0,0.75,20.0,1.99,2.21,7730.34,44.17,2
2024-03-05,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.65,0.0,5.4,18.5,12.0,0.9,30.0,2.39,2.65,9276.4,79.51,3
2024-03-06,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.96,0.0,5.0,20.3,12.6,0.7,8.0,2.07,2.3,8054.29,18.41,1
2024-03-06,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.96,0.0,5.0,20.3,12.6,0.75,20.0,2.22,2.47,8629.6,49.31,2
2024-03-06,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.96,0.0,5.0,20.3,12.6,0.9,30.0,2.66,2.96,10355.52,88.76,3
2024-03-07,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,1.9,19.5,8.9,15.3,12.1,0.7,8.0,1.33,0.0,0.0,0.0,1
2024-03-07,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,1.9,19.5,8.9,15.3,12.1,0.75,20.0,1.42,0.0,0.0,0.0,2
2024-03-07,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,1.9,19.5,8.9,15.3,12.1,0.9,30.0,1.71,0.0,0.0,0.0,3
2024-03-08,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.23,17.9,7.1,16.1,11.6,0.7,8.0,1.56,0.0,0.0,0.0,1
2024-03-08,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.23,17.9,7.1,16.1,11.6,0.75,20.0,1.67,0.0,0.0,0.0,2
2024-03-08,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.23,17.9,7.1,16.1,11.6,0.9,30.0,2.01,0.0,0.0,0.0,3
2024-03-09,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,1.83,4.6,9.3,15.0,12.2,0.7,8.0,1.28,0.0,0.0,0.0,1
2024-03-09,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,1.83,4.6,9.3,15.0,12.2,0.75,20.0,1.37,0.0,0.0,0.0,2
2024-03-09,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,1.83,4.6,9.3,15.0,12.2,0.9,30.0,1.64,0.0,0.0,0.0,3
2024-03-10,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.35,0.2,9.5,17.9,13.7,0.7,8.0,1.65,1.65,5777.52,13.21,1
2024-03-10,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.35,0.2,9.5,17.9,13.7,0.75,20.0,1.76,1.78,6234.64,35.63,2
2024-03-10,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.35,0.2,9.5,17.9,13.7,0.9,30.0,2.12,2.17,7606.01,65.19,3
2024-03-11,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.87,0.0,5.5,19.0,12.2,0.7,8.0,2.01,2.23,7808.1,17.85,1
2024-03-11,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.87,0.0,5.5,19.0,12.2,0.75,20.0,2.15,2.39,8365.82,47.8,2
2024-03-11,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.87,0.0,5.5,19.0,12.2,0.9,30.0,2.58,2.87,10038.99,86.05,3
2024-03-12,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.16,0.0,6.9,21.2,14.0,0.7,8.0,2.21,2.45,8592.09,19.64,1
2024-03-12,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.16,0.0,6.9,21.2,14.0,0.75,20.0,2.37,2.63,9205.81,52.6,2
2024-03-12,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.16,0.0,6.9,21.2,14.0,0.9,30.0,2.84,3.16,11046.97,94.69,3
2024-03-13,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.2,0.0,7.4,21.5,14.4,0.7,8.0,2.24,2.49,8713.9,19.92,1
2024-03-13,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.2,0.0,7.4,21.5,14.4,0.75,20.0,2.4,2.67,9336.32,53.35,2
2024-03-13,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.2,0.0,7.4,21.5,14.4,0.9,30.0,2.88,3.2,11203.58,96.03,3
2024-03-14,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.68,0.0,11.7,20.5,16.1,0.7,8.0,1.88,2.09,7298.43,16.68,1
2024-03-14,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.68,0.0,11.7,20.5,16.1,0.75,20.0,2.01,2.23,7819.75,44.68,2
2024-03-14,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.68,0.0,11.7,20.5,16.1,0.9,30.0,2.41,2.68,9383.7,80.43,3
2024-03-15,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.07,0.0,9.2,21.2,15.2,0.7,8.0,2.15,2.39,8367.04,19.12,1
2024-03-15,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.07,0.0,9.2,21.2,15.2,0.75,20.0,2.31,2.56,8964.68,51.23,2
2024-03-15,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.07,0.0,9.2,21.2,15.2,0.9,30.0,2.77,3.07,10757.62,92.21,3
2024-03-16,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.92,0.0,10.2,26.3,18.2,0.7,8.0,2.75,3.05,10676.43,24.4,1
2024-03-16,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.92,0.0,10.2,26.3,18.2,0.75,20.0,2.94,3.27,11439.03,65.37,2
2024-03-16,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.92,0.0,10.2,26.3,18.2,0.9,30.0,3.53,3.92,13726.84,117.66,3
2024-03-17,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.11,0.0,10.8,27.4,19.1,0.7,8.0,2.88,3.2,11188.98,25.57,1
2024-03-17,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.11,0.0,10.8,27.4,19.1,0.75,20.0,3.08,3.43,11988.2,68.5,2
2024-03-17,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.11,0.0,10.8,27.4,19.1,0.9,30.0,3.7,4.11,14385.83,123.31,3
2024-03-18,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.67,0.0,12.2,25.4,18.8,0.7,8.0,2.57,2.85,9977.96,22.81,1
2024-03-18,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.67,0.0,12.2,25.4,18.8,0.75,20.0,2.75,3.05,10690.67,61.09,2
2024-03-18,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.67,0.0,12.2,25.4,18.8,0.9,30.0,3.3,3.67,12828.8,109.96,3
2024-03-19,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.83,0.0,11.3,25.7,18.5,0.7,8.0,2.68,2.98,10420.42,23.82,1
2024-03-19,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.83,0.0,11.3,25.7,18.5,0.75,20.0,2.87,3.19,11164.74,63.8,2
2024-03-19,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.83,0.0,11.3,25.7,18.5,0.9,30.0,3.45,3.83,13397.69,114.84,3
2024-03-20,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.72,0.0,13.9,21.4,17.6,0.7,8.0,1.9,2.12,7403.35,16.92,1
2024-03-20,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.72,0.0,13.9,21.4,17.6,0.75,20.0,2.04,2.27,7932.16,45.33,2
2024-03-20,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.72,0.0,13.9,21.4,17.6,0.9,30.0,2.45,2.72,9518.59,81.59,3
2024-03-21,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.3,0.0,12.1,23.0,17.6,0.7,8.0,2.31,2.56,8970.72,20.5,1
2024-03-21,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.3,0.0,12.1,23.0,17.6,0.75,20.0,2.47,2.75,9611.48,54.92,2
2024-03-21,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.3,0.0,12.1,23.0,17.6,0.9,30.0,2.97,3.3,11533.78,98.86,3
2024-03-22,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.52,0.0,14.9,25.5,20.2,0.7,8.0,2.46,2.74,9584.36,21.91,1
2024-03-22,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.52,0.0,14.9,25.5,20.2,0.75,20.0,2.64,2.93,10268.96,58.68,2
2024-03-22,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.52,0.0,14.9,25.5,20.2,0.9,30.0,3.17,3.52,12322.75,105.62,3
2024-03-23,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.65,0.0,14.0,25.5,19.8,0.7,8.0,2.56,2.84,9941.37,22.72,1
2024-03-23,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.65,0.0,14.0,25.5,19.8,0.75,20.0,2.74,3.04,10651.47,60.87,2
2024-03-23,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.65,0.0,14.0,25.5,19.8,0.9,30.0,3.29,3.65,12781.76,109.56,3
2024-03-24,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.34,4.4,13.8,23.8,18.8,0.7,8.0,2.34,0.0,0.0,0.0,1
2024-03-24,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.34,4.4,13.8,23.8,18.8,0.75,20.0,2.51,0.0,0.0,0.0,2
2024-03-24,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.34,4.4,13.8,23.8,18.8,0.9,30.0,3.01,0.0,0.0,0.0,3
2024-03-25,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.15,8.9,11.6,16.9,14.2,0.7,8.0,1.5,0.0,0.0,0.0,1
2024-03-25,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.15,8.9,11.6,16.9,14.2,0.75,20.0,1.61,0.0,0.0,0.0,2
2024-03-25,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.15,8.9,11.6,16.9,14.2,0.9,30.0,1.93,0.0,0.0,0.0,3
2024-03-26,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.49,0.0,7.8,16.0,11.9,0.7,8.0,1.75,1.94,6791.74,15.52,1
2024-03-26,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.49,0.0,7.8,16.0,11.9,0.75,20.0,1.87,2.08,7276.86,41.58,2
2024-03-26,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.49,0.0,7.8,16.0,11.9,0.9,30.0,2.25,2.49,8732.23,74.85,3
2024-03-27,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.62,19.4,11.1,18.5,14.8,0.7,8.0,1.83,0.0,0.0,0.0,1
2024-03-27,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.62,19.4,11.1,18.5,14.8,0.75,20.0,1.97,0.0,0.0,0.0,2
2024-03-27,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.62,19.4,11.1,18.5,14.8,0.9,30.0,2.36,0.0,0.0,0.0,3
2024-03-28,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.46,26.9,12.3,18.5,15.4,0.7,8.0,1.72,0.0,0.0,0.0,1
2024-03-28,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.46,26.9,12.3,18.5,15.4,0.75,20.0,1.85,0.0,0.0,0.0,2
2024-03-28,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.46,26.9,12.3,18.5,15.4,0.9,30.0,2.21,0.0,0.0,0.0,3
2024-03-29,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.51,16.0,9.3,16.7,13.0,0.7,8.0,1.76,0.0,0.0,0.0,1
2024-03-29,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.51,16.0,9.3,16.7,13.0,0.75,20.0,1.88,0.0,0.0,0.0,2
2024-03-29,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.51,16.0,9.3,16.7,13.0,0.9,30.0,2.26,0.0,0.0,0.0,3
2024-03-30,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,2.65,24.1,8.8,17.0,12.9,0.7,8.0,1.86,0.0,0.0,0.0,1
2024-03-30,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,2.65,24.1,8.8,17.0,12.9,0.75,20.0,1.99,0.0,0.0,0.0,2
2024-03-30,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,2.65,24.1,8.8,17.0,12.9,0.9,30.0,2.39,0.0,0.0,0.0,3
2024-03-31,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,1.98,20.4,9.6,14.4,12.0,0.7,8.0,1.39,0.0,0.0,0.0,1
2024-03-31,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,1.98,20.4,9.6,14.4,12.0,0.75,20.0,1.49,0.0,0.0,0.0,2
2024-03-31,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,1.98,20.4,9.6,14.4,12.0,0.9,30.0,1.79,0.0,0.0,0.0,3
2024-04-01,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.36,0.0,6.3,19.2,12.8,0.7,8.0,2.35,2.61,9143.7,20.9,1
2024-04-01,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.36,0.0,6.3,19.2,12.8,0.75,20.0,2.52,2.8,9796.82,55.98,2
2024-04-01,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.36,0.0,6.3,19.2,12.8,0.9,30.0,3.02,3.36,11756.18,100.77,3
2024-04-02,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.48,0.0,8.1,20.5,14.3,0.7,8.0,2.44,2.71,9483.35,21.68,1
2024-04-02,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.48,0.0,8.1,20.5,14.3,0.75,20.0,2.61,2.9,10160.73,58.06,2
2024-04-02,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.48,0.0,8.1,20.5,14.3,0.9,30.0,3.14,3.48,12192.88,104.51,3
2024-04-03,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.4,0.8,11.9,21.9,16.9,0.7,8.0,2.38,1.94,6778.59,15.49,1
2024-04-03,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.4,0.8,11.9,21.9,16.9,0.75,20.0,2.55,2.13,7440.55,42.52,2
2024-04-03,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.4,0.8,11.9,21.9,16.9,0.9,30.0,3.06,2.69,9426.44,80.8,3
